#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
23970000,47940.00000884916,-7427269.21993785,300.57881443153656,43.3
23975000,47950.000008851195,-7426492.67306285,300.0401194289862,43.3
23980000,47960.00000885323,-7429555.85275035,300.6350599864089,43.3
23985000,47970.00000885527,-7431486.17306285,300.22698590830225,43.3
23990000,47980.00000885731,-7427252.27462535,300.4175765715682,43.3
23995000,47990.000008859344,-7427230.94650035,299.3723813373387,43.3
24000000,48000.00000886138,-7424651.91525035,300.34718674014374,43.3
24005000,48010.00000886342,-7425620.57931285,299.82537502313005,43.3
24010000,48020.000008865456,-7425625.89962535,299.9357803906492,43.3
24015000,48030.00000886749,-7428431.44650035,300.1138535034683,43.3
24020000,48040.00000886953,-7428067.36837535,300.303079000991,43.3
24025000,48050.00000887157,-7427783.30587535,300.31732161497064,43.3
24030000,48060.000008873605,-7419270.00118785,299.6562914264856,43.3
24035000,48070.00000887564,-7427363.37618785,300.74754414650425,43.3
24040000,48080.00000887768,-7424169.62618785,300.7175192420359,43.3
24045000,48090.00000887972,-7427671.89962535,300.25296837836544,43.3
24050000,48100.000008881754,-7428368.70431285,300.6528029029366,43.3
24055000,48110.00000888379,-7423234.00900035,299.58164520385054,43.3
24060000,48120.00000888583,-7430624.03243785,300.10375065616154,43.3
24065000,48130.000008887866,-7427147.79806285,300.48364481924136,43.3
24070000,48140.0000088899,-7426026.81368785,300.10779032945317,43.3
24075000,48150.00000889194,-7425177.98556285,300.12522925348696,43.3
24080000,48160.00000889398,-7423818.07150035,300.9172548188807,43.3
24085000,48170.000008896015,-7422770.66525035,300.37216149453616,43.3
24090000,48180.00000889805,-7424031.64181285,300.20846432254814,43.3
24095000,48190.00000890009,-7427447.66525035,300.74197822629037,43.3
24100000,48200.00000890213,-7430951.41525035,300.301560766581,43.3
24105000,48210.000008904164,-7422170.35275035,299.66559846140314,43.3
24110000,48220.0000089062,-7430876.57931285,300.1626524091835,43.3
24115000,48230.00000890824,-7429258.69650035,300.13898027257454,43.3
24120000,48240.000008910276,-7428961.86056285,300.1122903356137,43.3
24125000,48250.00000891231,-7427528.23556285,300.150152699262,43.3
24130000,48260.00000891435,-7425347.28243785,299.5532075814556,43.3
24135000,48270.00000891639,-7428731.51681285,300.6731254741881,43.3
24140000,48280.000008918425,-7425760.25118785,300.21044868739136,43.3
24145000,48290.00000892046,-7425063.48556285,299.559586813383,43.3
24150000,48300.0000089225,-7423677.38400035,300.2424137784544,43.3
24155000,48310.00000892454,-7427995.88400035,300.5432107443651,43.3
24160000,48320.000008926574,-7424350.09493785,300.15068891043404,43.3
24165000,48330.00000892861,-7422899.42306285,300.1671643645416,43.3
24170000,48340.00000893065,-7427267.95431285,299.7791784498652,43.3
24175000,48350.000008932686,-7427466.63400035,300.37917841760236,43.3
24180000,48360.00000893472,-7425624.72775035,299.9352558092267,43.3
24185000,48370.00000893676,-7421794.66525035,300.4621791215214,43.3
24190000,48380.0000089388,-7423115.62618785,300.73155023501675,43.3
24195000,48390.000008940835,-7425404.58712535,299.72265866304383,43.3
24200000,48400.00000894287,-7426802.08712535,299.86221994769255,43.3
24205000,48410.00000894491,-7427619.50118785,299.9402415249075,43.3
24210000,48420.00000894695,-7424570.03243785,299.6085026272425,43.3
24215000,48430.000008948984,-7425448.30587535,301.5387356805677,43.3
24220000,48440.00000895102,-7423481.70431285,300.77799633623187,43.3
24225000,48450.00000895306,-7423801.36837535,300.35037878953625,43.3
24230000,48460.000008955096,-7425784.07931285,299.93028337275115,43.3
24235000,48470.00000895713,-7430758.20431285,299.5514158083049,43.3
24240000,48480.00000895917,-7423538.80587535,299.41423611794346,43.4
24245000,48490.00000896121,-7427245.69650035,300.8741822509159,43.4
24250000,48500.000008963245,-7422634.43868785,300.19410667071116,43.4
24255000,48510.00000896528,-7428005.72775035,300.226669689971,43.4
24260000,48520.00000896732,-7422503.77462535,301.1216164408131,43.4
24265000,48530.00000896936,-7426881.36837535,300.43505967611395,43.4
24270000,48540.000008971394,-7427074.78243785,300.4301382674245,43.4
24275000,48550.00000897343,-7427905.31368785,299.2924374960019,43.4
24280000,48560.00000897547,-7427081.97775035,300.5190654148671,43.4
24285000,48570.000008977506,-7426131.96212535,299.99869616564524,43.4
24290000,48580.00000897954,-7426352.50900035,300.1895754749418,43.4
24295000,48590.00000898158,-7425673.24337535,300.7042279309571,43.4
24300000,48600.00000898362,-7425587.84493785,300.5904729793034,43.4
24305000,48610.000008985655,-7426313.49337535,300.84956954544555,43.4
24310000,48620.00000898769,-7423115.20431285,299.79077773351224,43.4
24315000,48630.00000898973,-7427141.79806285,300.4573447980728,43.4
24320000,48640.00000899177,-7425851.01681285,300.4809094655273,43.4
24325000,48650.000008993804,-7424337.08712535,300.098296425961,43.4
24330000,48660.00000899584,-7425087.09493785,300.4678812562077,43.4
24335000,48670.00000899788,-7427682.27462535,300.6228223435622,43.4
24340000,48680.000008999916,-7426470.84493785,300.93298032378425,43.4
24345000,48690.00000900195,-7423555.36837535,300.3183661865982,43.4
24350000,48700.00000900399,-7424499.01681285,299.72565394421673,43.4
24355000,48710.00000900603,-7428190.11837535,300.6224200942101,43.4
24360000,48720.000009008065,-7427351.68868785,300.3390120926697,43.4
24365000,48730.0000090101,-7422709.58712535,300.8053697561874,43.4
24370000,48740.00000901214,-7427697.04806285,300.16270997341775,43.4
24375000,48750.00000901418,-7419420.93087535,299.42997926844095,43.4
24380000,48760.000009016214,-7421873.32150035,300.28794322143654,43.4
24385000,48770.00000901825,-7428003.15743785,300.321003416138,43.4
24390000,48780.00000902029,-7423882.40743785,300.0968929750749,43.4
24395000,48790.000009022326,-7425272.20431285,300.50476110094934,43.4
24400000,48800.00000902436,-7429930.48556285,299.98115025976057,43.4
24405000,48810.0000090264,-7424115.22775035,300.9021255575223,43.4
24410000,48820.00000902844,-7424233.61056285,300.7675565989533,43.4
24415000,48830.000009030475,-7425064.49337535,300.41477070018254,43.4
24420000,48840.00000903251,-7424338.91525035,299.3020977604996,43.4
24425000,48850.00000903455,-7428210.50900035,300.43511192225986,43.4
24430000,48860.00000903659,-7430822.69650035,300.14946810164884,43.4
24435000,48870.000009038624,-7423713.93087535,300.658555290028,43.4
24440000,48880.00000904066,-7429481.11837535,301.2705441488894,43.4
24445000,48890.0000090427,-7426287.32931285,300.5581006083928,43.4
24450000,48900.000009044736,-7425955.93087535,300.87200291466104,43.4
24455000,48910.00000904677,-7426650.11837535,300.43770969416323,43.4
24460000,48920.00000904881,-7422574.39962535,299.87356235318697,43.4
24465000,48930.00000905085,-7426922.92306285,300.9704250218589,43.4
24470000,48940.000009052885,-7429704.36056285,299.9535713489658,43.4
24475000,48950.00000905492,-7422938.82931285,300.40894704417474,43.4
24480000,48960.00000905696,-7432537.36056285,300.27201328281956,43.4
24485000,48970.000009059,-7427637.72775035,300.44405416361064,43.4
24490000,48980.000009061034,-7426937.32150035,300.60036192370944,43.4
24495000,48990.00000906307,-7426432.74337535,300.17410986253265,43.4
24500000,49000.00000906511,-7426242.40743785,300.13500380635804,43.4
24505000,49010.000009067146,-7424545.69650035,300.3963123418461,43.4
24510000,49020.00000906918,-7417462.35275035,300.3157269830119,43.4
24515000,49030.00000907122,-7428227.89962535,300.6564086077332,43.4
24520000,49040.00000907326,-7418228.41525035,301.1197546054149,43.4
24525000,49050.000009075295,-7426811.87618785,300.01657469289984,43.4
24530000,49060.00000907733,-7427060.41525035,300.24741699166736,43.4
24535000,49070.00000907937,-7429674.36056285,300.28324544912266,43.4
24540000,49080.00000908141,-7424101.79025035,301.1868754731248,43.4
24545000,49090.000009083444,-7425705.30587535,300.3169960443432,43.4
24550000,49100.00000908548,-7433222.82150035,299.901081320818,43.4
24555000,49110.00000908752,-7426294.21212535,301.37226465500186,43.4
24560000,49120.000009089556,-7427465.14962535,299.76369291461583,43.4
24565000,49130.00000909159,-7426259.93868785,299.7327358763789,43.4
24570000,49140.00000909363,-7431284.54806285,299.5183972241051,43.4
24575000,49150.00000909567,-7426843.05587535,299.5648022404228,43.4
24580000,49160.000009097705,-7424381.08712535,299.80408186250213,43.4
24585000,49170.00000909974,-7428020.06368785,301.02453253281567,43.4
24590000,49180.00000910178,-7429025.35275035,300.50143826897454,43.4
24595000,49190.00000910382,-7422452.14962535,300.98618195965884,43.4
24600000,49200.000009105854,-7426636.25900035,300.1514905612846,43.4
24605000,49210.00000910789,-7421952.20431285,300.96481146771646,43.4
24610000,49220.00000910993,-7424188.32150035,300.08042775659726,43.4
24615000,49230.000009111965,-7428995.96212535,300.41225800868295,43.4
24620000,49240.000009114,-7428542.95431285,299.381134924354,43.4
24625000,49250.00000911604,-7425669.93087535,299.87629417847285,43.4
24630000,49260.00000911808,-7425581.98556285,300.4054404597077,43.4
24635000,49270.000009120115,-7428934.23556285,300.96706119440324,43.4
24640000,49280.00000912215,-7425164.39181285,300.27148358556826,43.4
24645000,49290.00000912419,-7424744.25900035,299.87470874027235,43.4
24650000,49300.000009126226,-7427619.57150035,299.9349752860089,43.4
24655000,49310.00000912826,-7424318.57150035,300.9037784611299,43.4
24660000,49320.0000091303,-7423449.77462535,300.29955836538693,43.4
24665000,49330.00000913234,-7426525.24337535,300.50429173004625,43.4
24670000,49340.000009134375,-7424237.47775035,300.50681094022076,43.4
24675000,49350.00000913641,-7424579.08712535,300.8485177942025,43.4
24680000,49360.00000913845,-7421628.96212535,300.09523102250154,43.4
24685000,49370.00000914049,-7424424.64181285,301.066741359984,43.4
24690000,49380.000009142525,-7423851.36056285,300.45001347020593,43.4
24695000,49390.00000914456,-7422974.13400035,300.31219961938706,43.4
24700000,49400.0000091466,-7427996.15743785,299.8725312855214,43.4
24705000,49410.000009148636,-7422301.61837535,300.55823036584155,43.4
24710000,49420.00000915067,-7429223.28243785,299.9509878924199,43.4
24715000,49430.00000915271,-7428621.04025035,300.0388646502655,43.4
24720000,49440.00000915475,-7428672.91525035,300.46207597406794,43.4
24725000,49450.000009156785,-7427723.72775035,300.3055876547328,43.4
24730000,49460.00000915882,-7426013.84493785,300.37229755917497,43.4
24735000,49470.00000916086,-7422914.85275035,300.5510687907638,43.4
24740000,49480.0000091629,-7426885.54806285,300.2015800174843,43.4
24745000,49490.000009164934,-7426823.31368785,299.6111238781321,43.4
24750000,49500.00000916697,-7429123.25118785,300.54929763332194,43.4
24755000,49510.00000916901,-7429013.34493785,300.29765262106383,43.4
24760000,49520.000009171046,-7426861.92306285,300.538692248108,43.4
24765000,49530.00000917308,-7427296.11056285,300.561266314115,43.4
24770000,49540.00000917512,-7430816.68868785,300.6332324006426,43.4
24775000,49550.00000917716,-7426468.13400035,299.80133035138056,43.4
24780000,49560.000009179195,-7429012.35275035,300.1233314649333,43.4
24785000,49570.00000918123,-7425352.07931285,300.6029378962195,43.4
24790000,49580.00000918327,-7433113.63400035,300.0073625971753,43.4
24795000,49590.00000918531,-7426406.00900035,300.12879856798025,43.4
24800000,49600.000009187344,-7426709.21212535,299.70351797219485,43.4
24805000,49610.00000918938,-7425857.06368785,299.9342426516828,43.4
24810000,49620.00000919142,-7429155.70431285,300.685878633713,43.4
24815000,49630.000009193456,-7425106.16525035,299.94102185896554,43.4
24820000,49640.00000919549,-7428813.24337535,300.68150326021384,43.4
24825000,49650.00000919753,-7423611.51681285,300.0516503455825,43.4
24830000,49660.00000919957,-7423436.82150035,300.068305155368,43.4
24835000,49670.000009201605,-7422324.79025035,300.1619557315713,43.4
24840000,49680.00000920364,-7428175.92306285,300.4885429219419,43.4
24845000,49690.00000920568,-7430092.91525035,299.8210264653287,43.4
24850000,49700.00000920772,-7428778.61837535,300.1794452705194,43.4
24855000,49710.000009209754,-7427391.39962535,300.9135052143827,43.4
24860000,49720.00000921179,-7428066.74337535,300.5321673941641,43.4
24865000,49730.00000921383,-7425288.92306285,299.58709739660435,43.4
24870000,49740.000009215866,-7425847.86056285,300.4769756183505,43.4
24875000,49750.0000092179,-7428151.06368785,300.90569052052695,43.4
24880000,49760.00000921994,-7425030.73556285,300.0551814162838,43.4
24885000,49770.00000922198,-7429307.50118785,299.3971066607827,43.4
24890000,49780.000009224015,-7425351.57150035,299.59314515862735,43.4
24895000,49790.00000922605,-7427797.06368785,299.83689897688623,43.4
24900000,49800.00000922809,-7425250.48556285,300.10449104369104,43.4
24905000,49810.00000923013,-7429969.38400035,300.399071744033,43.4
24910000,49820.000009232164,-7422206.11056285,300.35401848442007,43.4
24915000,49830.0000092342,-7430074.21993785,300.26861390939746,43.4
24920000,49840.00000923624,-7428432.89181285,300.6448045229012,43.4
24925000,49850.000009238276,-7424016.50118785,300.1474318723137,43.4
24930000,49860.00000924031,-7426454.91525035,300.7013898801913,43.4
24935000,49870.00000924235,-7424896.40743785,300.45527999694184,43.4
24940000,49880.00000924439,-7427344.01681285,301.06127813190307,43.4
24945000,49890.000009246425,-7430668.24337535,300.04865695684964,43.4
24950000,49900.00000924846,-7426276.03243785,300.21327701586875,43.4
24955000,49910.0000092505,-7426326.52462535,299.6670178768324,43.4
24960000,49920.00000925254,-7427890.54025035,300.4631855107932,43.4
24965000,49930.000009254574,-7427795.22775035,299.8626818507202,43.4
24970000,49940.00000925661,-7429377.35275035,299.61369520389627,43.4
24975000,49950.00000925865,-7429588.64962535,299.9550152985439,43.4
24980000,49960.000009260686,-7425701.50900035,300.40175754273184,43.4
24985000,49970.00000926272,-7426769.86837535,301.12399120242156,43.4
24990000,49980.00000926476,-7423323.52462535,300.6161430980802,43.4
24995000,49990.0000092668,-7429667.61837535,300.16220129868873,43.4
25000000,50000.000009268835,-7427962.04025035,300.65311412148935,43.4
25005000,50010.00000927087,-7428762.41525035,300.9818908755063,43.4
25010000,50020.00000927291,-7428294.44650035,300.2509020115279,43.4
25015000,50030.00000927495,-7426683.79806285,300.25936736511363,43.4
25020000,50040.000009276984,-7429069.96212535,299.2923074755284,43.4
25025000,50050.00000927902,-7422688.55587535,300.00850308984684,43.4
25030000,50060.00000928106,-7428131.78243785,300.085572449883,43.4
25035000,50070.000009283096,-7420216.15743785,300.5526810367124,43.4
25040000,50080.00000928513,-7428722.05587535,300.02658621584584,43.4
25045000,50090.00000928717,-7425592.78243785,300.50443207921876,43.4
25050000,50100.00000928921,-7428376.84493785,300.5290250122574,43.4
25055000,50110.000009291245,-7426458.92306285,300.24426063858226,43.4
25060000,50120.00000929328,-7426421.54806285,299.9707867696806,43.4
25065000,50130.00000929532,-7422334.70431285,300.01720180615973,43.4
25070000,50140.00000929736,-7425548.61837535,300.5134594834386,43.4
25075000,50150.000009299394,-7424946.51681285,301.65319765345413,43.4
25080000,50160.00000930143,-7427261.17306285,299.8090356105649,43.4
25085000,50170.00000930347,-7426039.64962535,299.60742601093466,43.4
25090000,50180.000009305506,-7425604.32150035,300.8528868633298,43.4
25095000,50190.00000930754,-7426803.67306285,300.63430299902024,43.4
25100000,50200.00000930958,-7430091.01681285,300.2161312725499,43.4
25105000,50210.00000931162,-7428110.75900035,300.3986161377111,43.4
25110000,50220.000009313655,-7428740.93868785,299.9630754719616,43.4
25115000,50230.00000931569,-7425030.36837535,300.67362338981354,43.4
25120000,50240.00000931773,-7426832.14962535,300.86867016368507,43.4
25125000,50250.00000931977,-7425295.63400035,299.8771322767089,43.4
25130000,50260.000009321804,-7428184.05587535,300.46091072429215,43.4
25135000,50270.00000932384,-7428563.68868785,300.6516885527843,43.4
25140000,50280.00000932588,-7427015.82150035,300.6377476669924,43.4
25145000,50290.000009327916,-7424453.89181285,301.00551567142935,43.4
25150000,50300.00000932995,-7427550.61056285,300.14383566766634,43.4
25155000,50310.00000933199,-7428763.87618785,300.38920052760886,43.4
25160000,50320.00000933403,-7424644.18087535,300.9634570804393,43.4
25165000,50330.000009336065,-7425752.84493785,299.54438038266557,43.4
25170000,50340.0000093381,-7426449.13400035,299.34937854292747,43.4
25175000,50350.00000934014,-7429615.80587535,300.50559730459923,43.4
25180000,50360.00000934218,-7429843.22775035,301.04777665979316,43.4
25185000,50370.000009344214,-7428603.82931285,299.6833217917086,43.4
25190000,50380.00000934625,-7427247.57931285,300.23229534325253,43.4
25195000,50390.00000934829,-7424727.60275035,300.92765073022633,43.4
25200000,50400.000009350326,-7421900.31368785,299.7198073440295,43.4
25205000,50410.00000935236,-7423175.61837535,300.06787236648864,43.4
25210000,50420.0000093544,-7428137.37618785,300.039800869813,43.4
25215000,50430.00000935644,-7422709.99337535,300.2382418243878,43.4
25220000,50440.000009358475,-7424812.96993785,300.1805038880696,43.4
25225000,50450.00000936051,-7429155.37618785,300.5637866933149,43.4
25230000,50460.00000936255,-7421757.71993785,299.88891087928897,43.4
25235000,50470.00000936459,-7423757.52462535,300.43955145241574,43.4
25240000,50480.000009366624,-7426406.25900035,300.1641539367838,43.4
25245000,50490.00000936866,-7424262.31368785,300.5375764261212,43.4
25250000,50500.0000093707,-7422504.57150035,299.65011764324896,43.4
25255000,50510.000009372736,-7423455.97775035,300.7240696672573,43.4
25260000,50520.00000937477,-7429895.23556285,300.7597006102514,43.4
25265000,50530.00000937681,-7426777.75900035,300.9413931947644,43.4
25270000,50540.00000937885,-7420606.10275035,300.09665662925784,43.4
25275000,50550.000009380885,-7428029.83712535,299.9716445738836,43.4
25280000,50560.00000938292,-7426659.73556285,300.53370675434587,43.4
25285000,50570.00000938496,-7423557.68868785,300.40120871240316,43.4
25290000,50580.000009387,-7426114.21212535,299.7910241260731,43.4
25295000,50590.000009389034,-7430469.14962535,300.61488902211386,43.4
25300000,50600.00000939107,-7426792.14181285,300.5197731088897,43.4
25305000,50610.00000939311,-7426550.96993785,301.2167181041069,43.4
25310000,50620.000009395146,-7424570.40743785,300.5838829021962,43.4
25315000,50630.00000939718,-7428615.00118785,300.90128103800356,43.4
25320000,50640.00000939922,-7427656.63400035,301.1698391732914,43.4
25325000,50650.00000940126,-7427215.14181285,299.83066179914755,43.4
25330000,50660.000009403295,-7424500.44650035,300.4739625116479,43.4
25335000,50670.00000940533,-7425301.32931285,300.36569975824517,43.4
25340000,50680.00000940737,-7424620.99337535,300.3896580630047,43.4
25345000,50690.00000940941,-7431839.30587535,300.1024975166887,43.4
25350000,50700.000009411444,-7429471.83712535,300.68143473902063,43.4
25355000,50710.00000941348,-7421923.87618785,300.4341125764919,43.4
25360000,50720.00000941552,-7429383.00900035,300.9113351031809,43.4
25365000,50730.000009417556,-7427816.24337535,300.7398786260035,43.4
25370000,50740.00000941959,-7426713.61837535,300.30404073621116,43.4
25375000,50750.00000942163,-7426923.01681285,299.8424618130494,43.4
25380000,50760.00000942367,-7425947.96212535,300.2389087613655,43.4
25385000,50770.000009425705,-7428957.78243785,299.908608549005,43.4
25390000,50780.00000942774,-7424212.25900035,299.76901964856773,43.4
25395000,50790.00000942978,-7426152.75118785,300.57641528220745,43.4
25400000,50800.00000943182,-7429007.90743785,300.12192959147393,43.4
25405000,50810.000009433854,-7421278.96212535,300.5469731240639,43.4
25410000,50820.00000943589,-7428137.84493785,299.8072543130868,43.4
25415000,50830.00000943793,-7429704.64962535,300.64935506782905,43.4
25420000,50840.000009439966,-7426484.34493785,300.16103698868466,43.4
25425000,50850.000009442,-7423804.11837535,300.11805011135397,43.4
25430000,50860.00000944404,-7422766.57150035,300.06935818631996,43.4
25435000,50870.00000944608,-7424650.68868785,300.2664460480874,43.4
25440000,50880.000009448115,-7428139.58712535,300.50759906031004,43.4
25445000,50890.00000945015,-7425674.19650035,300.0370785801956,43.4
25450000,50900.00000945219,-7419829.59493785,299.71664096434984,43.4
25455000,50910.00000945423,-7427968.52462535,300.66515222012237,43.4
25460000,50920.000009456264,-7428124.71212535,301.34619255726693,43.4
25465000,50930.0000094583,-7424587.77462535,300.6034805061868,43.4
25470000,50940.00000946034,-7424842.37618785,300.15906152337686,43.4
25475000,50950.000009462376,-7428338.25900035,300.25757358604847,43.4
25480000,50960.00000946441,-7425531.92306285,299.3054330080109,43.4
25485000,50970.00000946645,-7432206.86837535,299.96237362818033,43.4
25490000,50980.00000946849,-7425829.16525035,299.6576272930779,43.4
25495000,50990.000009470525,-7429304.80587535,300.2097040097098,43.4
25500000,51000.00000947256,-7427938.38400035,300.6371044381729,43.4
25505000,51010.0000094746,-7425677.49337535,300.71811616277444,43.4
25510000,51020.00000947664,-7424174.32150035,300.2929778185265,43.4
25515000,51030.000009478674,-7427249.39181285,299.74302371951023,43.4
25520000,51040.00000948071,-7432295.00900035,300.19615184880996,43.4
25525000,51050.00000948275,-7428728.06368785,299.7790841210914,43.4
25530000,51060.000009484786,-7427614.46993785,299.8622983432542,43.4
25535000,51070.00000948682,-7427831.32931285,300.62625727977337,43.4
25540000,51080.00000948886,-7427682.39181285,300.40452849775954,43.4
25545000,51090.0000094909,-7430933.86056285,300.1768166780981,43.4
25550000,51100.000009492935,-7429635.26681285,300.2304552302091,43.4
25555000,51110.00000949497,-7425819.03243785,300.6707671313792,43.4
25560000,51120.00000949701,-7427420.44650035,300.4507796189718,43.4
25565000,51130.00000949905,-7429968.08712535,299.6543282247441,43.4
25570000,51140.000009501084,-7428702.39181285,299.833326964871,43.4
25575000,51150.00000950312,-7422076.78243785,300.9659620368803,43.4
25580000,51160.00000950516,-7426076.89181285,299.8338178189208,43.4
25585000,51170.000009507196,-7425215.38400035,300.34262556360693,43.4
25590000,51180.00000950923,-7425817.65743785,299.7010369863848,43.4
25595000,51190.00000951127,-7426852.38400035,300.00736819344826,43.4
25600000,51200.00000951331,-7427290.27462535,299.87319639818037,43.4
25605000,51210.000009515345,-7427713.59493785,300.3880691428604,43.4
25610000,51220.00000951738,-7424503.27462535,299.9136497351732,43.4
25615000,51230.00000951942,-7422982.01681285,300.31554064750577,43.4
25620000,51240.00000952146,-7427908.51681285,300.29538598061345,43.4
25625000,51250.000009523494,-7426003.45431285,300.3045762199856,43.4
25630000,51260.00000952553,-7423621.80587535,300.35972478818826,43.4
25635000,51270.00000952757,-7427551.39962535,300.36076823292495,43.4
25640000,51280.000009529605,-7430499.98556285,299.94494776258347,43.4
25645000,51290.00000953164,-7424734.61837535,300.27044611678,43.4
25650000,51300.00000953368,-7420228.54806285,299.64765079980816,43.4
25655000,51310.00000953572,-7425761.03243785,300.5662234996045,43.4
25660000,51320.000009537755,-7424382.32931285,300.69218956864415,43.4
25665000,51330.00000953979,-7426631.78243785,300.97458167364783,43.4
25670000,51340.00000954183,-7430227.52462535,300.1767999715113,43.4
25675000,51350.000009543866,-7434047.66525035,300.22586297836284,43.4
25680000,51360.0000095459,-7425843.12618785,299.7834098397946,43.4
25685000,51370.00000954794,-7424277.28243785,300.7380893405124,43.4
25690000,51380.00000954998,-7422867.18868785,300.4975148811606,43.4
25695000,51390.000009552015,-7431419.46212535,299.667266396503,43.4
25700000,51400.00000955405,-7423835.07150035,301.2692748912481,43.4
25705000,51410.00000955609,-7433208.79806285,300.526297182093,43.4
25710000,51420.00000955813,-7429832.12618785,300.1522687298674,43.4
25715000,51430.000009560164,-7429141.28243785,300.5838183545967,43.4
25720000,51440.0000095622,-7423706.50900035,300.62298805350133,43.4
25725000,51450.00000956424,-7428857.41525035,300.17089738118233,43.4
25730000,51460.000009566276,-7428220.48556285,300.84829517103145,43.4
25735000,51470.00000956831,-7427664.48556285,299.8047549175634,43.4
25740000,51480.00000957035,-7432345.86056285,299.6065205674635,43.4
25745000,51490.00000957239,-7427735.48556285,300.4102908524988,43.4
25750000,51500.000009574425,-7425698.76681285,300.7539156873074,43.4
25755000,51510.00000957646,-7426763.79806285,300.0835298056344,43.4
25760000,51520.0000095785,-7431070.69650035,301.0489166179547,43.4
25765000,51530.00000958054,-7425865.14181285,300.80845009264146,43.4
25770000,51540.000009582574,-7430402.13400035,300.26905441868064,43.4
25775000,51550.00000958461,-7424982.00118785,300.22992785956524,43.4
25780000,51560.00000958665,-7427663.32931285,300.43928662150375,43.4
25785000,51570.000009588686,-7426966.34493785,299.73419357567377,43.4
25790000,51580.00000959072,-7428030.40743785,300.38457936465517,43.4
25795000,51590.00000959276,-7426471.95431285,300.55055970422575,43.4
25800000,51600.0000095948,-7419782.88400035,300.91602752272036,43.4
25805000,51610.000009596835,-7430828.57150035,300.3515242281052,43.4
25810000,51620.00000959887,-7429681.54025035,300.3625311019526,43.4
25815000,51630.00000960091,-7429021.08712535,300.5315783464444,43.4
25820000,51640.00000960295,-7426851.91525035,300.5880441132489,43.4
25825000,51650.000009604984,-7425497.56368785,300.1914798853525,43.4
25830000,51660.00000960702,-7426587.32150035,299.4618916245126,43.4
25835000,51670.00000960906,-7427505.89962535,300.3381032759565,43.4
25840000,51680.000009611096,-7428883.77462535,300.7152005363594,43.4
25845000,51690.00000961313,-7427085.50900035,300.62620230605773,43.4
25850000,51700.00000961517,-7423847.79806285,300.1929781199814,43.4
25855000,51710.00000961721,-7425646.75118785,299.49480042657956,43.4
25860000,51720.000009619245,-7428795.68087535,301.23491764549766,43.4
25865000,51730.00000962128,-7424013.26681285,301.3561830290454,43.4
25870000,51740.00000962332,-7425474.38400035,299.8493316665657,43.4
25875000,51750.00000962536,-7426973.89962535,299.9844466304754,43.4
25880000,51760.000009627394,-7425875.83712535,300.88781832639916,43.4
25885000,51770.00000962943,-7428566.38400035,300.10149041177084,43.4
25890000,51780.00000963147,-7429128.68087535,299.60816195112375,43.4
25895000,51790.000009633506,-7427234.96993785,300.32661922391793,43.4
25900000,51800.00000963554,-7428368.52462535,300.7942026855813,43.4
25905000,51810.00000963758,-7426076.34493785,299.937544758041,43.4
25910000,51820.00000963962,-7426302.28243785,299.7710032501124,43.4
25915000,51830.000009641655,-7424860.73556285,300.1337205496692,43.4
25920000,51840.00000964369,-7423548.47775035,300.54208675159646,43.4
25925000,51850.00000964573,-7429163.92306285,299.621513867648,43.4
25930000,51860.00000964777,-7420842.00118785,300.2273769119308,43.4
25935000,51870.000009649804,-7428782.35275035,300.45959309747127,43.4
25940000,51880.00000965184,-7425863.71993785,300.52185108435106,43.4
25945000,51890.00000965388,-7422326.65743785,300.6546078747782,43.4
25950000,51900.000009655916,-7429017.16525035,299.72745044129965,43.4
25955000,51910.00000965795,-7425520.77462535,300.3558736200513,43.4
25960000,51920.00000965999,-7424026.79025035,299.74040212344835,43.4
25965000,51930.00000966203,-7428061.50118785,299.84222040751456,43.4
25970000,51940.000009664065,-7429070.20431285,300.6310062789328,43.4
25975000,51950.0000096661,-7428106.53243785,300.1005170327731,43.4
25980000,51960.00000966814,-7424167.37618785,300.64688005356663,43.4
25985000,51970.00000967018,-7425691.69650035,299.82341931333093,43.4
25990000,51980.000009672214,-7424188.21212535,300.49466424843155,43.4
25995000,51990.00000967425,-7427334.97775035,300.77983414281937,43.4
26000000,52000.00000967629,-7423711.29025035,300.13298994198794,43.4
26005000,52010.000009678326,-7425801.84493785,300.2266534829321,43.4
26010000,52020.00000968036,-7431255.27462535,300.97161609148884,43.4
26015000,52030.0000096824,-7428665.48556285,300.0658153615044,43.4
26020000,52040.00000968444,-7422842.47775035,300.32146068400726,43.4
26025000,52050.000009686475,-7424466.09493785,300.4703062439085,43.4
26030000,52060.00000968851,-7422489.06368785,300.2255183973559,43.4
26035000,52070.00000969055,-7423900.35275035,300.65979297721293,43.4
26040000,52080.00000969259,-7420758.45431285,299.7337680924288,43.4
26045000,52090.000009694624,-7429974.70431285,300.27293267266475,43.4
26050000,52100.00000969666,-7431241.88400035,300.37264445941946,43.4
26055000,52110.0000096987,-7420253.22775035,300.1106194729841,43.4
26060000,52120.000009700736,-7426910.59493785,299.65755990849283,43.4
26065000,52130.00000970277,-7427475.32150035,300.5803845948711,43.4
26070000,52140.00000970481,-7424861.96993785,300.7911687580083,43.4
26075000,52150.00000970685,-7430455.52462535,300.35473878540245,43.4
26080000,52160.000009708885,-7426320.78243785,299.7107738701504,43.4
