time_ns,rmsd_angstrom
2.910000000000000142e+01,7.022102355957031250e+00
2.915000000000000213e+01,6.990724086761474609e+00
2.920000000000000284e+01,6.882365226745605469e+00
2.925000000000000000e+01,6.989282131195068359e+00
2.930000000000000071e+01,7.017655372619628906e+00
2.935000000000000142e+01,6.890718936920166016e+00
2.940000000000000213e+01,6.824407577514648438e+00
2.945000000000000284e+01,6.824896335601806641e+00
2.950000000000000000e+01,6.884698390960693359e+00
2.955000000000000071e+01,6.780471801757812500e+00
2.960000000000000142e+01,6.828056335449218750e+00
2.965000000000000213e+01,6.701591491699218750e+00
2.970000000000000284e+01,6.721368312835693359e+00
2.975000000000000000e+01,6.715503692626953125e+00
2.980000000000000071e+01,6.664305210113525391e+00
2.985000000000000142e+01,6.765468597412109375e+00
2.990000000000000213e+01,6.847865581512451172e+00
2.995000000000000284e+01,6.818552494049072266e+00
3.000000000000000000e+01,6.841039657592773438e+00
3.005000000000000071e+01,6.868978500366210938e+00
3.010000000000000142e+01,6.847114562988281250e+00
3.015000000000000213e+01,6.792662620544433594e+00
3.020000000000000284e+01,6.760145187377929688e+00
3.025000000000000000e+01,6.883622169494628906e+00
3.030000000000000071e+01,6.777702331542968750e+00
3.035000000000000142e+01,6.919323444366455078e+00
3.040000000000000213e+01,6.942564010620117188e+00
3.045000000000000284e+01,6.922489643096923828e+00
3.050000000000000000e+01,6.878662109375000000e+00
3.055000000000000071e+01,6.855876445770263672e+00
3.060000000000000142e+01,6.894728660583496094e+00
3.065000000000000213e+01,6.908116340637207031e+00
3.070000000000000284e+01,6.915940284729003906e+00
3.075000000000000000e+01,6.853633880615234375e+00
3.080000000000000071e+01,6.931549072265625000e+00
3.085000000000000142e+01,7.057852745056152344e+00
3.090000000000000213e+01,7.048145294189453125e+00
3.095000000000000284e+01,7.098866462707519531e+00
3.100000000000000000e+01,7.075380325317382812e+00
3.105000000000000071e+01,7.093006134033203125e+00
3.110000000000000142e+01,7.089437961578369141e+00
3.115000000000000213e+01,7.092084884643554688e+00
3.120000000000000284e+01,7.118604183197021484e+00
3.125000000000000000e+01,7.128115653991699219e+00
3.130000000000000071e+01,7.068686485290527344e+00
3.135000000000000142e+01,7.058589935302734375e+00
3.140000000000000213e+01,6.993012428283691406e+00
3.145000000000000284e+01,7.110146522521972656e+00
3.150000000000000000e+01,7.100810050964355469e+00
3.155000000000000071e+01,7.100905418395996094e+00
3.160000000000000142e+01,7.141046524047851562e+00
3.165000000000000213e+01,7.106628417968750000e+00
3.170000000000000284e+01,7.107658863067626953e+00
3.175000000000000000e+01,7.146369934082031250e+00
3.180000000000000071e+01,7.018344879150390625e+00
3.185000000000000142e+01,6.998118400573730469e+00
3.190000000000000213e+01,6.926843166351318359e+00
3.195000000000000284e+01,6.975668907165527344e+00
3.200000000000000000e+01,6.958482742309570312e+00
3.205000000000000426e+01,6.885009765625000000e+00
3.210000000000000142e+01,6.846266746520996094e+00
3.214999999999999858e+01,6.839746475219726562e+00
3.220000000000000284e+01,6.796674728393554688e+00
3.225000000000000000e+01,6.742552757263183594e+00
3.230000000000000426e+01,6.763690948486328125e+00
3.235000000000000142e+01,6.860724449157714844e+00
3.239999999999999858e+01,6.909790992736816406e+00
3.245000000000000284e+01,6.843327522277832031e+00
3.250000000000000000e+01,6.822710514068603516e+00
3.255000000000000426e+01,6.777401924133300781e+00
3.260000000000000142e+01,6.647794246673583984e+00
3.264999999999999858e+01,6.629420757293701172e+00
3.270000000000000284e+01,6.557254791259765625e+00
3.275000000000000000e+01,6.641809463500976562e+00
3.280000000000000426e+01,6.618189811706542969e+00
3.285000000000000142e+01,6.706770420074462891e+00
3.289999999999999858e+01,6.708477020263671875e+00
3.295000000000000284e+01,6.651309967041015625e+00
3.300000000000000000e+01,6.637015342712402344e+00
3.305000000000000426e+01,6.401858329772949219e+00
3.310000000000000142e+01,6.361485958099365234e+00
3.314999999999999858e+01,6.421628952026367188e+00
3.320000000000000284e+01,6.445638656616210938e+00
3.325000000000000000e+01,6.471221446990966797e+00
3.330000000000000426e+01,6.411363601684570312e+00
3.335000000000000142e+01,6.504215717315673828e+00
3.339999999999999858e+01,6.556715965270996094e+00
3.345000000000000284e+01,6.612313270568847656e+00
3.350000000000000000e+01,6.637711524963378906e+00
3.355000000000000426e+01,6.550443172454833984e+00
3.360000000000000142e+01,6.544439792633056641e+00
3.364999999999999858e+01,6.512402057647705078e+00
3.370000000000000284e+01,6.515310764312744141e+00
3.375000000000000000e+01,6.475296974182128906e+00
3.380000000000000426e+01,6.483343124389648438e+00
3.385000000000000142e+01,6.518953323364257812e+00
3.389999999999999858e+01,6.501194953918457031e+00
3.395000000000000284e+01,6.577583312988281250e+00
3.400000000000000000e+01,6.638931274414062500e+00
3.405000000000000426e+01,6.620715141296386719e+00
3.410000000000000142e+01,6.566746234893798828e+00
3.414999999999999858e+01,6.672958850860595703e+00
3.420000000000000284e+01,6.712827682495117188e+00
3.425000000000000000e+01,6.673128604888916016e+00
3.430000000000000426e+01,6.811979293823242188e+00
3.435000000000000142e+01,6.915422439575195312e+00
3.439999999999999858e+01,6.793643474578857422e+00
3.445000000000000284e+01,6.923613548278808594e+00
3.450000000000000000e+01,7.007818222045898438e+00
3.455000000000000426e+01,6.968261718750000000e+00
3.460000000000000142e+01,6.945702075958251953e+00
3.464999999999999858e+01,6.881756782531738281e+00
3.470000000000000284e+01,6.916389465332031250e+00
3.475000000000000000e+01,7.171301364898681641e+00
3.480000000000000426e+01,7.158435821533203125e+00
3.485000000000000142e+01,6.939008712768554688e+00
3.489999999999999858e+01,7.136019706726074219e+00
3.495000000000000284e+01,7.210569381713867188e+00
3.500000000000000000e+01,7.169946670532226562e+00
3.505000000000000426e+01,7.231514930725097656e+00
3.510000000000000142e+01,7.308132171630859375e+00
3.514999999999999858e+01,7.193072319030761719e+00
3.520000000000000284e+01,7.154420852661132812e+00
3.525000000000000000e+01,7.081672668457031250e+00
3.530000000000000426e+01,7.064183235168457031e+00
3.535000000000000142e+01,7.141987323760986328e+00
3.539999999999999858e+01,7.147048473358154297e+00
3.545000000000000284e+01,7.083271026611328125e+00
3.550000000000000000e+01,7.116691112518310547e+00
3.555000000000000426e+01,7.134093284606933594e+00
3.560000000000000142e+01,7.169249057769775391e+00
3.564999999999999858e+01,7.164405822753906250e+00
3.570000000000000284e+01,7.176758289337158203e+00
3.575000000000000000e+01,7.003877639770507812e+00
3.580000000000000426e+01,7.094784736633300781e+00
3.585000000000000142e+01,7.068630218505859375e+00
3.589999999999999858e+01,7.137053489685058594e+00
3.595000000000000284e+01,7.121755123138427734e+00
3.600000000000000000e+01,7.160141944885253906e+00
3.605000000000000426e+01,7.189921379089355469e+00
3.610000000000000142e+01,7.149713516235351562e+00
3.614999999999999858e+01,7.107807636260986328e+00
3.620000000000000284e+01,7.080805778503417969e+00
3.625000000000000000e+01,7.037659645080566406e+00
3.630000000000000426e+01,6.962608337402343750e+00
3.635000000000000142e+01,6.862121582031250000e+00
3.639999999999999858e+01,6.863528251647949219e+00
3.645000000000000284e+01,6.925228118896484375e+00
3.650000000000000000e+01,6.864501953125000000e+00
3.655000000000000426e+01,6.864154815673828125e+00
3.660000000000000142e+01,6.811985015869140625e+00
3.664999999999999858e+01,6.819904327392578125e+00
3.670000000000000284e+01,6.832661151885986328e+00
3.675000000000000000e+01,6.852960586547851562e+00
3.680000000000000426e+01,6.871471405029296875e+00
3.685000000000000142e+01,6.849503040313720703e+00
3.689999999999999858e+01,6.849184989929199219e+00
3.695000000000000284e+01,6.869057178497314453e+00
3.700000000000000000e+01,6.847480773925781250e+00
3.705000000000000426e+01,6.921391487121582031e+00
3.710000000000000142e+01,7.084518432617187500e+00
3.714999999999999858e+01,7.029985427856445312e+00
3.720000000000000284e+01,7.121874809265136719e+00
3.725000000000000000e+01,7.081090927124023438e+00
3.730000000000000426e+01,7.179399490356445312e+00
3.735000000000000142e+01,7.085048198699951172e+00
3.739999999999999858e+01,7.111968040466308594e+00
3.745000000000000284e+01,6.966443061828613281e+00
3.750000000000000000e+01,6.907987594604492188e+00
3.755000000000000426e+01,6.933454513549804688e+00
3.760000000000000142e+01,7.026812553405761719e+00
3.764999999999999858e+01,6.902852058410644531e+00
3.770000000000000284e+01,6.845016002655029297e+00
3.775000000000000000e+01,6.837803363800048828e+00
3.780000000000000426e+01,6.899684906005859375e+00
3.785000000000000142e+01,6.886235237121582031e+00
3.789999999999999858e+01,6.964183807373046875e+00
3.795000000000000284e+01,7.139536857604980469e+00
3.800000000000000000e+01,7.051800251007080078e+00
3.805000000000000426e+01,7.141355991363525391e+00
3.810000000000000142e+01,7.191477775573730469e+00
3.814999999999999858e+01,7.138691425323486328e+00
3.820000000000000284e+01,7.209970951080322266e+00
3.825000000000000000e+01,7.180617332458496094e+00
3.830000000000000426e+01,7.246672630310058594e+00
3.835000000000000142e+01,7.284561157226562500e+00
3.840000000000000568e+01,7.291411876678466797e+00
3.845000000000000284e+01,7.359855651855468750e+00
3.850000000000000000e+01,7.281105995178222656e+00
3.855000000000000426e+01,7.275276184082031250e+00
3.860000000000000142e+01,7.245067596435546875e+00
3.865000000000000568e+01,7.301767826080322266e+00
3.870000000000000284e+01,7.341930866241455078e+00
3.875000000000000000e+01,7.323993206024169922e+00
3.880000000000000426e+01,7.411709785461425781e+00
3.885000000000000142e+01,7.457087993621826172e+00
3.890000000000000568e+01,7.579801559448242188e+00
3.895000000000000284e+01,7.540646076202392578e+00
3.900000000000000000e+01,7.386240959167480469e+00
3.905000000000000426e+01,7.360761642456054688e+00
3.910000000000000142e+01,7.357605934143066406e+00
3.915000000000000568e+01,7.386878013610839844e+00
3.920000000000000284e+01,7.330132484436035156e+00
3.925000000000000000e+01,7.367911338806152344e+00
3.930000000000000426e+01,7.333200454711914062e+00
3.935000000000000142e+01,7.267933845520019531e+00
3.940000000000000568e+01,7.281067848205566406e+00
3.945000000000000284e+01,7.320273399353027344e+00
3.950000000000000000e+01,7.318503379821777344e+00
3.955000000000000426e+01,7.364795684814453125e+00
3.960000000000000142e+01,7.378623962402343750e+00
3.965000000000000568e+01,7.423909187316894531e+00
3.970000000000000284e+01,7.308410644531250000e+00
3.975000000000000000e+01,7.270265579223632812e+00
3.980000000000000426e+01,7.276923656463623047e+00
3.985000000000000142e+01,7.267895221710205078e+00
3.990000000000000568e+01,7.277984142303466797e+00
3.995000000000000284e+01,7.319411277770996094e+00
4.000000000000000000e+01,7.298002243041992188e+00
4.005000000000000426e+01,7.250646591186523438e+00
4.010000000000000142e+01,7.213378429412841797e+00
4.015000000000000568e+01,7.327595233917236328e+00
4.020000000000000284e+01,7.365915298461914062e+00
4.025000000000000000e+01,7.332795143127441406e+00
4.030000000000000426e+01,7.215917110443115234e+00
4.035000000000000142e+01,7.169963836669921875e+00
4.040000000000000568e+01,7.165558338165283203e+00
4.045000000000000284e+01,7.129511833190917969e+00
4.050000000000000000e+01,7.172108173370361328e+00
4.055000000000000426e+01,7.090397357940673828e+00
4.060000000000000142e+01,7.050487518310546875e+00
4.065000000000000568e+01,7.111121177673339844e+00
4.070000000000000284e+01,7.189458847045898438e+00
4.075000000000000000e+01,7.180303573608398438e+00
4.080000000000000426e+01,7.186642169952392578e+00
4.085000000000000142e+01,7.278047561645507812e+00
4.090000000000000568e+01,7.307198524475097656e+00
4.095000000000000284e+01,7.252863883972167969e+00
4.100000000000000000e+01,7.332175731658935547e+00
4.105000000000000426e+01,7.270250320434570312e+00
4.110000000000000142e+01,7.252013206481933594e+00
4.115000000000000568e+01,7.235651969909667969e+00
4.120000000000000284e+01,7.181307792663574219e+00
4.125000000000000000e+01,7.173519611358642578e+00
4.130000000000000426e+01,7.153583526611328125e+00
4.135000000000000142e+01,7.141713142395019531e+00
4.140000000000000568e+01,7.212506771087646484e+00
4.145000000000000284e+01,7.289033412933349609e+00
4.150000000000000000e+01,7.272382736206054688e+00
4.155000000000000426e+01,7.261249542236328125e+00
4.160000000000000142e+01,7.301988601684570312e+00
4.165000000000000568e+01,7.267136573791503906e+00
4.170000000000000284e+01,7.240303993225097656e+00
4.175000000000000000e+01,7.160480499267578125e+00
4.180000000000000426e+01,7.203590393066406250e+00
4.185000000000000142e+01,7.010391712188720703e+00
4.190000000000000568e+01,7.097031593322753906e+00
4.195000000000000284e+01,7.079613685607910156e+00
4.200000000000000000e+01,7.182800769805908203e+00
4.205000000000000426e+01,7.126186370849609375e+00
4.210000000000000142e+01,7.117323875427246094e+00
4.215000000000000568e+01,7.069511890411376953e+00
4.220000000000000284e+01,7.088521003723144531e+00
4.225000000000000000e+01,7.168530464172363281e+00
4.230000000000000426e+01,7.118861198425292969e+00
4.235000000000000142e+01,7.089643478393554688e+00
4.240000000000000568e+01,7.084009170532226562e+00
4.245000000000000284e+01,7.198721885681152344e+00
4.250000000000000000e+01,7.313903331756591797e+00
4.255000000000000426e+01,7.495470046997070312e+00
4.260000000000000142e+01,7.404819488525390625e+00
4.265000000000000568e+01,7.450057029724121094e+00
4.270000000000000284e+01,7.398871898651123047e+00
4.275000000000000000e+01,7.478191375732421875e+00
4.280000000000000426e+01,7.408880233764648438e+00
4.285000000000000142e+01,7.457647323608398438e+00
4.290000000000000568e+01,7.443664550781250000e+00
4.295000000000000284e+01,7.461716651916503906e+00
4.300000000000000000e+01,7.398118019104003906e+00
4.305000000000000426e+01,7.574057102203369141e+00
4.310000000000000142e+01,7.676376342773437500e+00
4.315000000000000568e+01,7.583104133605957031e+00
4.320000000000000284e+01,7.479900360107421875e+00
4.325000000000000000e+01,7.579150199890136719e+00
4.330000000000000426e+01,7.556209564208984375e+00
4.335000000000000142e+01,7.490056037902832031e+00
4.340000000000000568e+01,7.574033260345458984e+00
4.345000000000000284e+01,7.539642333984375000e+00
4.350000000000000000e+01,7.508235931396484375e+00
4.355000000000000426e+01,7.520437717437744141e+00
4.360000000000000142e+01,7.518486499786376953e+00
4.365000000000000568e+01,7.415805339813232422e+00
4.370000000000000284e+01,7.538343429565429688e+00
4.375000000000000000e+01,7.463335037231445312e+00
4.380000000000000426e+01,7.454861640930175781e+00
4.385000000000000142e+01,7.374733924865722656e+00
4.390000000000000568e+01,7.466769218444824219e+00
4.395000000000000284e+01,7.311805248260498047e+00
4.400000000000000000e+01,7.419317245483398438e+00
4.405000000000000426e+01,7.299320697784423828e+00
4.410000000000000142e+01,7.352274417877197266e+00
4.415000000000000568e+01,7.422147750854492188e+00
4.420000000000000284e+01,7.453222274780273438e+00
4.425000000000000000e+01,7.503837585449218750e+00
4.430000000000000426e+01,7.471601963043212891e+00
4.435000000000000142e+01,7.405197143554687500e+00
4.440000000000000568e+01,7.371051788330078125e+00
4.445000000000000284e+01,7.306523323059082031e+00
4.450000000000000000e+01,7.305032730102539062e+00
4.455000000000000426e+01,7.195306777954101562e+00
4.460000000000000142e+01,6.995098114013671875e+00
4.465000000000000568e+01,7.156746864318847656e+00
4.470000000000000284e+01,7.109277248382568359e+00
4.475000000000000000e+01,7.061671257019042969e+00
4.480000000000000426e+01,7.046913146972656250e+00
4.485000000000000142e+01,6.975823879241943359e+00
4.490000000000000568e+01,6.978523731231689453e+00
4.495000000000000284e+01,6.841209411621093750e+00
4.500000000000000000e+01,6.841131687164306641e+00
4.505000000000000426e+01,6.875071525573730469e+00
4.510000000000000142e+01,6.850110054016113281e+00
4.515000000000000568e+01,7.010210037231445312e+00
4.520000000000000284e+01,7.017544746398925781e+00
4.525000000000000000e+01,6.990954399108886719e+00
4.530000000000000426e+01,6.989500045776367188e+00
4.535000000000000142e+01,6.929310798645019531e+00
4.540000000000000568e+01,6.959018230438232422e+00
4.545000000000000284e+01,7.033451080322265625e+00
4.550000000000000000e+01,7.003069400787353516e+00
4.555000000000000426e+01,6.891695022583007812e+00
4.560000000000000142e+01,6.894050121307373047e+00
4.565000000000000568e+01,6.911057472229003906e+00
4.570000000000000284e+01,6.976737022399902344e+00
4.575000000000000000e+01,6.988099098205566406e+00
4.580000000000000426e+01,6.978116512298583984e+00
4.585000000000000142e+01,7.122134208679199219e+00
4.590000000000000568e+01,7.119173526763916016e+00
4.595000000000000284e+01,7.140233039855957031e+00
4.600000000000000000e+01,7.155414581298828125e+00
4.605000000000000426e+01,7.060154438018798828e+00
4.610000000000000142e+01,7.072001457214355469e+00
4.615000000000000568e+01,7.107600212097167969e+00
4.620000000000000284e+01,7.123421192169189453e+00
4.625000000000000000e+01,7.087175846099853516e+00
4.630000000000000426e+01,7.101034164428710938e+00
4.635000000000000142e+01,7.097468376159667969e+00
4.640000000000000568e+01,7.195102691650390625e+00
4.645000000000000284e+01,7.066317558288574219e+00
4.650000000000000000e+01,7.137292861938476562e+00
4.655000000000000426e+01,7.165015220642089844e+00
4.660000000000000142e+01,7.190797805786132812e+00
4.665000000000000568e+01,7.176982402801513672e+00
4.670000000000000284e+01,7.057667732238769531e+00
4.675000000000000000e+01,7.130859375000000000e+00
4.680000000000000426e+01,7.125891685485839844e+00
4.685000000000000142e+01,7.106600761413574219e+00
4.690000000000000568e+01,7.116408348083496094e+00
4.695000000000000284e+01,7.188279151916503906e+00
4.700000000000000000e+01,7.234882831573486328e+00
4.705000000000000426e+01,7.223884582519531250e+00
4.710000000000000142e+01,7.203908920288085938e+00
4.715000000000000568e+01,7.272181510925292969e+00
4.720000000000000284e+01,7.229434967041015625e+00
4.725000000000000000e+01,7.312748908996582031e+00
4.730000000000000426e+01,7.196525573730468750e+00
4.735000000000000142e+01,7.333195686340332031e+00
4.740000000000000568e+01,7.359833717346191406e+00
4.745000000000000284e+01,7.364133358001708984e+00
4.750000000000000000e+01,7.417816162109375000e+00
4.755000000000000426e+01,7.480274200439453125e+00
4.760000000000000142e+01,7.387825012207031250e+00
4.765000000000000568e+01,7.477090358734130859e+00
4.770000000000000284e+01,7.290158271789550781e+00
4.775000000000000000e+01,7.381363868713378906e+00
4.780000000000000426e+01,7.500528335571289062e+00
4.785000000000000142e+01,7.498560905456542969e+00
4.790000000000000568e+01,7.581522941589355469e+00
4.795000000000000284e+01,7.567224025726318359e+00
4.800000000000000000e+01,7.565033912658691406e+00
4.805000000000000426e+01,7.551626205444335938e+00
4.810000000000000142e+01,7.543758392333984375e+00
4.815000000000000568e+01,7.473031044006347656e+00
4.820000000000000284e+01,7.400493144989013672e+00
4.825000000000000000e+01,7.595519065856933594e+00
4.830000000000000426e+01,7.515631675720214844e+00
4.835000000000000142e+01,7.552920818328857422e+00
4.840000000000000568e+01,7.577650547027587891e+00
4.845000000000000284e+01,7.657574176788330078e+00
4.850000000000000000e+01,7.624231338500976562e+00
4.855000000000000426e+01,7.681349754333496094e+00
4.860000000000000142e+01,7.723184585571289062e+00
4.865000000000000568e+01,7.699546813964843750e+00
4.870000000000000284e+01,7.663884639739990234e+00
4.875000000000000000e+01,7.691936492919921875e+00
4.880000000000000426e+01,7.706727027893066406e+00
4.885000000000000142e+01,7.720524311065673828e+00
4.890000000000000568e+01,7.704746723175048828e+00
4.895000000000000284e+01,7.674021720886230469e+00
4.900000000000000000e+01,7.614809513092041016e+00
4.905000000000000426e+01,7.510013580322265625e+00
4.910000000000000142e+01,7.441810131072998047e+00
4.915000000000000568e+01,7.519396781921386719e+00
4.920000000000000284e+01,7.453209400177001953e+00
4.925000000000000000e+01,7.506631851196289062e+00
4.930000000000000426e+01,7.464520931243896484e+00
4.935000000000000142e+01,7.411348342895507812e+00
4.940000000000000568e+01,7.452763557434082031e+00
4.945000000000000284e+01,7.458576202392578125e+00
4.950000000000000000e+01,7.289080619812011719e+00
4.955000000000000426e+01,7.414193630218505859e+00
4.960000000000000142e+01,7.441711425781250000e+00
4.965000000000000568e+01,7.406661987304687500e+00
4.970000000000000284e+01,7.511838912963867188e+00
4.975000000000000000e+01,7.474915504455566406e+00
4.980000000000000426e+01,7.525337696075439453e+00
4.985000000000000142e+01,7.626245498657226562e+00
4.990000000000000568e+01,7.658532142639160156e+00
4.995000000000000284e+01,7.576471328735351562e+00
5.000000000000000000e+01,7.588498115539550781e+00
5.005000000000000426e+01,7.562866210937500000e+00
5.010000000000000142e+01,7.517906188964843750e+00
5.015000000000000568e+01,7.570488929748535156e+00
5.020000000000000284e+01,7.498113632202148438e+00
5.025000000000000000e+01,7.499172210693359375e+00
5.030000000000000426e+01,7.515563011169433594e+00
5.035000000000000142e+01,7.668285846710205078e+00
5.040000000000000568e+01,7.722495079040527344e+00
5.045000000000000284e+01,7.631943702697753906e+00
5.050000000000000000e+01,7.568603515625000000e+00
5.055000000000000426e+01,7.579912185668945312e+00
5.060000000000000142e+01,7.614812374114990234e+00
5.065000000000000568e+01,7.560176849365234375e+00
5.070000000000000284e+01,7.504394054412841797e+00
5.075000000000000000e+01,7.419536590576171875e+00
5.080000000000000426e+01,7.443038940429687500e+00
5.085000000000000142e+01,7.489370822906494141e+00
5.090000000000000568e+01,7.536260604858398438e+00
5.095000000000000284e+01,7.468184471130371094e+00
5.100000000000000000e+01,7.514700889587402344e+00
5.105000000000000426e+01,7.512245178222656250e+00
5.110000000000000142e+01,7.495321273803710938e+00
5.115000000000000568e+01,7.493885517120361328e+00
5.120000000000000284e+01,7.515917778015136719e+00
5.125000000000000000e+01,7.577179431915283203e+00
5.130000000000000426e+01,7.571666717529296875e+00
5.135000000000000142e+01,7.637342453002929688e+00
5.140000000000000568e+01,7.525366783142089844e+00
5.145000000000000284e+01,7.549576759338378906e+00
5.150000000000000000e+01,7.600702762603759766e+00
5.155000000000000426e+01,7.542196273803710938e+00
5.160000000000000142e+01,7.512054443359375000e+00
5.165000000000000568e+01,7.604562282562255859e+00
5.170000000000000284e+01,7.602905273437500000e+00
5.175000000000000000e+01,7.637307167053222656e+00
5.180000000000000426e+01,7.733310699462890625e+00
5.185000000000000142e+01,7.675470352172851562e+00
5.190000000000000568e+01,7.622164726257324219e+00
5.195000000000000284e+01,7.623436927795410156e+00
5.200000000000000000e+01,7.683854579925537109e+00
5.205000000000000426e+01,7.617038726806640625e+00
5.210000000000000142e+01,7.572652816772460938e+00
5.215000000000000568e+01,7.576327800750732422e+00
5.220000000000000284e+01,7.544592857360839844e+00
5.225000000000000000e+01,7.579076290130615234e+00
5.230000000000000426e+01,7.510841369628906250e+00
5.235000000000000142e+01,7.614264488220214844e+00
5.240000000000000568e+01,7.681126594543457031e+00
5.245000000000000284e+01,7.692837715148925781e+00
5.250000000000000000e+01,7.593556404113769531e+00
5.255000000000000426e+01,7.633702278137207031e+00
5.260000000000000142e+01,7.673092365264892578e+00
5.265000000000000568e+01,7.716705322265625000e+00
5.270000000000000284e+01,7.694244384765625000e+00
5.275000000000000000e+01,7.795627117156982422e+00
5.280000000000000426e+01,7.645218372344970703e+00
5.285000000000000142e+01,7.664924621582031250e+00
5.290000000000000568e+01,7.719569206237792969e+00
5.295000000000000284e+01,7.768214225769042969e+00
5.300000000000000000e+01,7.797528266906738281e+00
5.305000000000000426e+01,7.711872100830078125e+00
5.310000000000000142e+01,7.701005935668945312e+00
5.315000000000000568e+01,7.719181060791015625e+00
5.320000000000000284e+01,7.722677230834960938e+00
5.325000000000000000e+01,7.708186149597167969e+00
5.330000000000000426e+01,7.615576267242431641e+00
5.335000000000000142e+01,7.642412662506103516e+00
5.340000000000000568e+01,7.648490905761718750e+00
5.345000000000000284e+01,7.688228607177734375e+00
5.350000000000000000e+01,7.684591293334960938e+00
5.355000000000000426e+01,7.640330314636230469e+00
5.360000000000000142e+01,7.648704051971435547e+00
5.365000000000000568e+01,7.641265869140625000e+00
5.370000000000000284e+01,7.767401695251464844e+00
5.375000000000000000e+01,7.769116878509521484e+00
5.380000000000000426e+01,7.818831443786621094e+00
5.385000000000000142e+01,7.789912700653076172e+00
5.390000000000000568e+01,7.892463684082031250e+00
5.395000000000000284e+01,7.831080436706542969e+00
5.400000000000000000e+01,7.783036231994628906e+00
5.405000000000000426e+01,7.722371578216552734e+00
5.410000000000000142e+01,7.834669113159179688e+00
5.415000000000000568e+01,7.751223087310791016e+00
5.420000000000000284e+01,7.771851539611816406e+00
5.425000000000000000e+01,7.765223503112792969e+00
5.430000000000000426e+01,7.721659660339355469e+00
5.435000000000000142e+01,7.642509460449218750e+00
5.440000000000000568e+01,7.646641731262207031e+00
5.445000000000000284e+01,7.627433776855468750e+00
5.450000000000000000e+01,7.598186492919921875e+00
5.455000000000000426e+01,7.529710769653320312e+00
5.460000000000000142e+01,7.596715927124023438e+00
5.465000000000000568e+01,7.629201889038085938e+00
5.470000000000000284e+01,7.661035537719726562e+00
5.475000000000000000e+01,7.768148899078369141e+00
5.480000000000000426e+01,7.693956375122070312e+00
5.485000000000000142e+01,7.629038810729980469e+00
5.490000000000000568e+01,7.633660316467285156e+00
5.495000000000000284e+01,7.694834709167480469e+00
5.500000000000000000e+01,7.706551551818847656e+00
5.505000000000000426e+01,7.594631195068359375e+00
5.510000000000000142e+01,7.708294391632080078e+00
5.515000000000000568e+01,7.746017456054687500e+00
5.520000000000000284e+01,7.732762336730957031e+00
5.525000000000000000e+01,7.682125568389892578e+00
5.530000000000000426e+01,7.762116432189941406e+00
5.535000000000000142e+01,7.752159595489501953e+00
5.540000000000000568e+01,7.829718589782714844e+00
5.545000000000000284e+01,7.794704914093017578e+00
5.550000000000000000e+01,7.804133415222167969e+00
5.555000000000000426e+01,7.803891181945800781e+00
5.560000000000000142e+01,7.829689502716064453e+00
5.565000000000000568e+01,7.794470787048339844e+00
5.570000000000000284e+01,7.713958740234375000e+00
5.575000000000000000e+01,7.672465801239013672e+00
5.580000000000000426e+01,7.637362003326416016e+00
5.585000000000000142e+01,7.746922492980957031e+00
5.590000000000000568e+01,7.765991210937500000e+00
5.595000000000000284e+01,7.749784469604492188e+00
5.600000000000000000e+01,7.785090446472167969e+00
5.605000000000000426e+01,7.745382308959960938e+00
5.610000000000000142e+01,7.734580993652343750e+00
5.615000000000000568e+01,7.739122390747070312e+00
5.620000000000000284e+01,7.708789825439453125e+00
5.625000000000000000e+01,7.729405403137207031e+00
5.630000000000000426e+01,7.760416507720947266e+00
5.635000000000000142e+01,7.775155067443847656e+00
5.640000000000000568e+01,7.684678554534912109e+00
5.645000000000000284e+01,7.726389884948730469e+00
5.650000000000000000e+01,7.666488170623779297e+00
5.655000000000000426e+01,7.719932556152343750e+00
5.660000000000000142e+01,7.717280387878417969e+00
5.665000000000000568e+01,7.691323280334472656e+00
5.670000000000000284e+01,7.692714691162109375e+00
5.675000000000000000e+01,7.724394798278808594e+00
5.680000000000000426e+01,7.702215194702148438e+00
5.685000000000000142e+01,7.744034767150878906e+00
5.690000000000000568e+01,7.787306785583496094e+00
5.695000000000000284e+01,7.829434394836425781e+00
5.700000000000000000e+01,7.838308334350585938e+00
5.705000000000000426e+01,7.758167743682861328e+00
5.710000000000000142e+01,7.695900917053222656e+00
5.715000000000000568e+01,7.747446060180664062e+00
5.720000000000000284e+01,7.719085693359375000e+00
5.725000000000000000e+01,7.724218368530273438e+00
5.730000000000000426e+01,7.694845676422119141e+00
5.735000000000000142e+01,7.667680740356445312e+00
5.740000000000000568e+01,7.713948726654052734e+00
5.745000000000000284e+01,7.710050582885742188e+00
5.750000000000000000e+01,7.726552963256835938e+00
5.755000000000000426e+01,7.727769374847412109e+00
5.760000000000000142e+01,7.728601932525634766e+00
5.765000000000000568e+01,7.742901802062988281e+00
5.770000000000000284e+01,7.603299140930175781e+00
5.775000000000000000e+01,7.592955589294433594e+00
5.780000000000000426e+01,7.622458457946777344e+00
5.785000000000000142e+01,7.580677986145019531e+00
5.790000000000000568e+01,7.632223129272460938e+00
5.795000000000000284e+01,7.599819660186767578e+00
5.800000000000000000e+01,7.664994239807128906e+00
5.805000000000000426e+01,7.675287723541259766e+00
5.810000000000000142e+01,7.638101577758789062e+00
5.815000000000000568e+01,7.722355842590332031e+00
